word,corpus,freq
Licor del Polo,fra_jsi_newsfeed_virt,2
Ligeresa,fra_jsi_newsfeed_virt,0
Liposan,fra_jsi_newsfeed_virt,0
Mahou,fra_jsi_newsfeed_virt,4555
Manley,fra_jsi_newsfeed_virt,1511
Melia,fra_jsi_newsfeed_virt,9868
Mercadona,fra_jsi_newsfeed_virt,71
Mercromina,fra_jsi_newsfeed_virt,0
Meyba,fra_jsi_newsfeed_virt,6
Micolor,fra_jsi_newsfeed_virt,52
Mimosín,fra_jsi_newsfeed_virt,0
Mistol,fra_jsi_newsfeed_virt,7
Nancy,fra_jsi_newsfeed_virt,135526
Nenuco,fra_jsi_newsfeed_virt,74
Neopreno,fra_jsi_newsfeed_virt,0
Nestlé Nidina,fra_jsi_newsfeed_virt,0
Nocilla,fra_jsi_newsfeed_virt,10
Orbit,fra_jsi_newsfeed_virt,120581
Oscar Mayer,fra_jsi_newsfeed_virt,98
Pato,fra_jsi_newsfeed_virt,38822
Phoskitos,fra_jsi_newsfeed_virt,0
Pictolín,fra_jsi_newsfeed_virt,0
Pikolin,fra_jsi_newsfeed_virt,14
Pikolinos,fra_jsi_newsfeed_virt,2
Pinypon,fra_jsi_newsfeed_virt,2
Pladur,fra_jsi_newsfeed_virt,7
Plasticola,fra_jsi_newsfeed_virt,0
Plastidecor,fra_jsi_newsfeed_virt,1
Plastilina,fra_jsi_newsfeed_virt,2
Potitos,fra_jsi_newsfeed_virt,0
Primperan,fra_jsi_newsfeed_virt,22
Príncipe,fra_jsi_newsfeed_virt,624
Profidén,fra_jsi_newsfeed_virt,0
Pronto,fra_jsi_newsfeed_virt,530
Queroseno,fra_jsi_newsfeed_virt,0
Renfe,fra_jsi_newsfeed_virt,40741
Revilla,fra_jsi_newsfeed_virt,1198
Rhinomer,fra_jsi_newsfeed_virt,0
Roacután,fra_jsi_newsfeed_virt,0
San Miguel,fra_jsi_newsfeed_virt,909
Sellotape,fra_jsi_newsfeed_virt,23
Sicor,fra_jsi_newsfeed_virt,530
Solano,fra_jsi_newsfeed_virt,1482
Sopinstant,fra_jsi_newsfeed_virt,0
Supercor,fra_jsi_newsfeed_virt,282
Talgo,fra_jsi_newsfeed_virt,281
Talquistina,fra_jsi_newsfeed_virt,0
TBO,fra_jsi_newsfeed_virt,118
Telefónica,fra_jsi_newsfeed_virt,1193
Thrombocid,fra_jsi_newsfeed_virt,0
Tiritas,fra_jsi_newsfeed_virt,0
TostaRica,fra_jsi_newsfeed_virt,0
Trident,fra_jsi_newsfeed_virt,11895
Trinaranjus,fra_jsi_newsfeed_virt,0
Uralita,fra_jsi_newsfeed_virt,14
Vaselina,fra_jsi_newsfeed_virt,6
Ventolin,fra_jsi_newsfeed_virt,794
Viakal,fra_jsi_newsfeed_virt,2
Vitalínea,fra_jsi_newsfeed_virt,0
Voltadol,fra_jsi_newsfeed_virt,1
Voltarén,fra_jsi_newsfeed_virt,0
Wamba,fra_jsi_newsfeed_virt,6850
Zumosol,fra_jsi_newsfeed_virt,0
Zumosol,spa_jsi_newsfeed_virt,1028
7up,fra_jsi_newsfeed_virt,0
Ballantine's,fra_jsi_newsfeed_virt,0
Blédidej,fra_jsi_newsfeed_virt,0
Blédîner,fra_jsi_newsfeed_virt,0
Cello-tape,fra_jsi_newsfeed_virt,0
Dr. Martens,fra_jsi_newsfeed_virt,0
Fruit d'or,fra_jsi_newsfeed_virt,0
H&S,fra_jsi_newsfeed_virt,0
Kellogg's,fra_jsi_newsfeed_virt,0
Kellogg’s Corn Flakes,fra_jsi_newsfeed_virt,0
Lay's,fra_jsi_newsfeed_virt,0
Levi's,fra_jsi_newsfeed_virt,0
M&M's,fra_jsi_newsfeed_virt,0
Moët & Chandon,fra_jsi_newsfeed_virt,0
Mr. Propre,fra_jsi_newsfeed_virt,0
Pim's,fra_jsi_newsfeed_virt,0
Pom'Potes,fra_jsi_newsfeed_virt,0
Postéclair,fra_jsi_newsfeed_virt,0
Reese's,fra_jsi_newsfeed_virt,0
Scotch Brite,fra_jsi_newsfeed_virt,0
Supertite,fra_jsi_newsfeed_virt,0
Telepromter,fra_jsi_newsfeed_virt,0
Teraxyl,fra_jsi_newsfeed_virt,0
Tiffany & Co.,fra_jsi_newsfeed_virt,0
Vitroclen,fra_jsi_newsfeed_virt,0
Wipp Express,fra_jsi_newsfeed_virt,0
Yopa!,fra_jsi_newsfeed_virt,0
3-EN-UNO,fra_jsi_newsfeed_virt,0
Afterbite,fra_jsi_newsfeed_virt,0
Algidol,fra_jsi_newsfeed_virt,0
Avecrem,fra_jsi_newsfeed_virt,0
Bifrutas,fra_jsi_newsfeed_virt,0
Biodramina,fra_jsi_newsfeed_virt,0
Bisolfren,fra_jsi_newsfeed_virt,0
Bisolgrip,fra_jsi_newsfeed_virt,0
Bitter Kas,fra_jsi_newsfeed_virt,0
Bollycao,fra_jsi_newsfeed_virt,0
Celofán,fra_jsi_newsfeed_virt,0
Chiquilín,fra_jsi_newsfeed_virt,0
Choleck,fra_jsi_newsfeed_virt,0
Chufi,fra_jsi_newsfeed_virt,0
